shipmentId,orderId,customerName,customerAddress,customerPhone,shippingDate,deliveryDate,shipmentStatus,carrierName,trackingNumber,shippingMethod,weight,dimensions,originAddress,destinationAddress,shipmentCost,insurance,specialInstructions,remarks
3592b3f9-9894-4e71-93e3-394cdd6033b7,47475616-48d9-43aa-85ce-c846315980ef,Martin Coleman,"USNV Roberts
FPO AA 55503",+1-533-229-2428x1185,2024-01-16,2024-04-02,In Transit,DHL,4ce83ce1-f852-4c32-9ee1-4a25be22f2d0,Overnight,49.54,54.35x83.72x54.47,"8824 Ward Pines Suite 354
North Kevinside, MN 89166","108 Castro Glen Apt. 770
Amberfurt, MI 67260",372.05,Premium,Impact true respond many by high.,Reason job senior way as order.
c5ede055-8d80-4bb7-825e-523947a07ca8,01c93945-42f1-4395-94fc-95781c75a698,Bridget Taylor,"744 Mueller Mountains
New Cynthia, NY 56849",001-462-630-8206x917,2024-02-26,2024-03-21,Delayed,USPS,9a06a130-ed5d-4105-9d5c-0ba8db8927e4,Overnight,4.32,30.52x77.19x87.15,"5570 James Green Apt. 923
New Jasonview, AL 45460","3206 Douglas Vista
New Anthonyside, VI 77846",242.35,Premium,Writer cultural walk cup address relate set significant.,Speech PM receive body bank message right meeting figure sound responsibility.
d7de9880-13ec-4235-b108-5b319e6069c9,29390408-3347-46ae-bef9-0d74eb93c9b2,Kathleen Wright,"735 Heather Plaza
Spencerside, ND 41072",8912562381,2024-04-15,2024-08-02,Pending,USPS,79229ee2-a7da-4f9f-a09f-ac8ec950eb01,Express,22.04,84.55x68.76x24.14,"478 Parks Parkway
West Kerryfurt, OH 70346","03002 Perry Stream Suite 875
Westville, ND 35300",386.98,Basic,Light inside especially relate treat.,Push tell population do laugh great under heavy operation my.
f925c0a8-52f3-4659-af7a-f132ba2133af,87afe655-ca49-4f6b-b6c4-47679bd8cd61,Tammy Morrow,"761 Dyer Trail Suite 708
East Michaelview, MN 34126",635-674-0638,2024-07-07,2024-08-07,In Transit,FedEx,98c6e5d3-22ad-4497-829b-7eb7f493c208,Overnight,18.98,17.95x90.02x70.19,"6947 Rachel Courts Suite 910
Debbiemouth, ID 37133","42011 Fleming Plains Suite 404
East Larry, ND 90249",467.93,Basic,Mrs second process simply.,One they east whole reach eye nearly respond piece detail heart medical society.
7b92cf30-5546-4867-b3ef-08bd302231b0,793d665c-15ec-4dbf-b047-3643ea8391ab,Robert Miller,"82834 Johnson Groves
Lake Paul, AZ 20507",001-743-323-8739x65940,2024-02-06,2024-03-23,Delivered,FedEx,f88957fd-44ab-4e21-83e4-83c828d39be9,Standard,35.42,34.8x54.44x49.34,"1751 John Harbors
Juantown, OR 73922","1354 Kyle Ferry
Port Kennethfort, SD 91565",498.47,Premium,Over within back style a.,Loss world summer process newspaper attorney section well one.
3a68d1c9-1224-4f89-834b-429fa4c20afc,21f51c46-e7d3-4324-a5c3-d1b0b992fba7,Kevin Wilson,"193 Clarence Cove Suite 554
Claytonmouth, WI 00885",001-520-507-9150x77106,2024-05-17,2024-07-20,In Transit,DHL,41141413-c43b-43f1-9876-0c5f11a9018f,Overnight,35.95,54.38x15.04x42.96,"Unit 9417 Box 7066
DPO AP 24620","02870 Christopher Shoals Suite 519
Port Destinymouth, OR 21757",390.87,None,Almost carry official word note budget.,Try appear discussion picture event story seek can.
9f827319-69e7-4d7e-9575-dd44a75d16a4,768649fd-c462-4338-a2e1-6a1eaf7fad06,Cory Young,"845 Franco Plains Suite 816
Lake Willie, LA 17583",890-247-4486x813,2024-01-21,2024-07-28,Delivered,USPS,bfdd09c6-cc7e-453e-a5bb-6345b4b377a1,Express,7.56,16.49x15.77x62.45,"9940 Garrett Stravenue Apt. 943
East Shelleystad, MH 94970","18863 Bryan Drive
Whitemouth, WA 47184",70.11,Basic,Media sound somebody but treat road yourself.,Minute management as such fact old.
21b31fae-34d8-4439-925a-8d8f53a56385,9dbdb266-efd0-4f44-b9f1-a45d517f3337,Sheila Farley,"742 Kimberly Curve Apt. 558
Williamsville, FL 00654",446-720-7862x51800,2024-04-06,2024-08-13,Delayed,USPS,431e464c-bc9f-4899-a798-15ba8e5bfe91,Express,24.54,68.15x39.36x12.31,"21509 Shelly Forest Apt. 740
Port Amanda, MS 73989","220 Robles Neck Suite 491
New Alexandrabury, NH 85666",117.76,None,Number else deal measure reality voice.,Film reality represent trip side resource explain send.
4f7bc0f2-18d3-4821-86e5-741f8c8673e1,c2e05889-c646-4459-9f2c-27bc68b56f33,Christopher Peterson,"8921 Jeremy Crest
South Anthony, OR 51524",(439)280-5353,2024-01-16,2024-06-18,Delivered,USPS,4859e9cd-eb56-4345-9a02-1a987207b709,Overnight,28.05,68.37x33.85x61.54,"233 Michaela Brooks Suite 484
North Lindsey, ID 18323","2910 Michelle Parks
Gonzalezmouth, FL 21521",299.32,Basic,How song reach important person population control.,Office thought clear like move term fact short who.
305394c4-2b66-4a1b-aee5-f0fd0b4e4228,24741c90-c5c6-4958-a0a2-9e3da89db1da,Devon Valenzuela,"0681 Alexandra Plaza Suite 284
Jeffmouth, CA 51808",530.478.4600x333,2024-03-15,2024-06-09,Delivered,USPS,566023e2-0e4f-4c24-895e-5b2cb7a2a89f,Overnight,13.95,59.02x89.46x27.47,"87847 Woods Trace Apt. 276
Bobbyview, IN 23700","6495 Miller Fall
Lake Jon, WY 02168",455.82,None,Second society stuff exist.,Gas protect car store morning space.
14e0f5ef-6bd2-4c1c-b3eb-29714e496510,6e9c2d14-e131-4c9e-af5a-8de16d2dfd03,Terry Cox,"282 Cory Stream
Georgeport, MI 96265",559.408.5579,2024-07-14,2024-08-03,Delayed,FedEx,3c50ebc9-3978-4326-b2dc-6d37af046cac,Overnight,38.29,73.7x85.49x5.7,"2183 James Shoal Apt. 540
Port Melissaport, NM 81183","838 Roberts Fields Suite 209
East Ericashire, PR 08039",215.2,None,Finish nice industry present billion past front car.,Significant film sort role take early door doctor than discuss should imagine edge.
2ce07706-7732-44fd-ab17-691f5aa289f1,51300a4c-b92d-4171-877f-3967c6afd9e8,Juan Perry,"578 Jeremy Lodge
South Sabrinamouth, RI 21273",925.290.9375x72075,2024-05-18,2024-06-22,In Transit,DHL,3063fc70-5815-40c9-8369-1b435f6bc0b8,Standard,43.59,14.55x46.26x7.33,"7259 Bryan Estates
Lake Alexander, PR 94353","PSC 8570, Box 8249
APO AA 69042",66.44,None,Big Republican top company help senior.,Among soldier night health how mission real upon couple pass color course region.
1f87245c-4a5f-47ce-8015-e22a88b31c61,918529b2-4a87-43cf-94e4-eb12b4496dd9,Misty Hayes,"25107 Kelly Union Suite 249
West Troy, OR 89174",+1-222-814-3965,2024-05-02,2024-07-05,Delayed,USPS,7499226d-e0f4-45f3-a2c6-1ceecd2cfd4f,Express,15.24,20.73x58.56x37.47,"2697 Nelson Mills
Scottfurt, AK 75504","960 Kevin Oval
Sarahview, PR 92771",225.45,Basic,Wind upon heart will south yeah which.,High continue organization ready claim machine small.
b26e7463-f012-49d3-aeea-44c1a9b2e580,229f2701-f891-4095-833a-4bdf34ceb321,Steven Richard,"7994 Angelica Neck
Larrystad, CT 06321",329.975.4949x64235,2024-03-02,2024-04-08,Delivered,DHL,a3e32c7e-3aaa-4ee4-bf48-51e73ef8f77d,Express,12.49,51.35x80.28x19.98,"9808 Rodriguez Cove
East Gregory, MD 44542","129 Dawn Land Apt. 987
Port Michael, TN 77942",194.92,Basic,Space type sound capital bed different ahead.,Charge newspaper century structure respond small body meeting perform couple anyone especially say.
ae46a217-bc6f-4e6e-9032-1388a2d60233,820068aa-f109-4b0e-adf4-0c96472ce529,Cory King,"1945 Kelly Ports Apt. 172
Chambersburgh, MA 61411",001-879-395-7512x6184,2024-01-21,2024-03-08,Delayed,UPS,16539ce3-2eda-40fb-8992-ac39cbc762d2,Standard,15.61,7.87x89.13x11.96,"1557 Maria Brooks Suite 821
Walkerhaven, AS 88894","USNS Lowe
FPO AP 80018",335.01,Basic,Usually against send imagine film give prove challenge.,Among threat say me true company bit.
4bc486ca-3138-4f00-9f4c-00f01f48d62e,57a026f3-8517-47e8-a7dc-9468d5a58bc7,Kathy Rosario,"5595 Gilbert Overpass Apt. 305
Smithstad, SC 11435",242-302-7193x9874,2024-03-31,2024-07-14,Delayed,UPS,ff12714f-bff9-42e6-b511-9730d2a67a8e,Overnight,29.58,13.71x35.86x86.45,"USNS Yates
FPO AP 37354","Unit 6726 Box 5717
DPO AA 88684",349.18,Basic,Her cut memory collection.,White method before research baby mission rather.
580e4f0e-5198-42a1-a098-0a84575965be,6942d1dd-41f9-4578-ba77-74401bbc277e,Jesse Wilkins,"16507 Charles Parkway Suite 263
Rachaelmouth, GA 80117",639.538.4363x57392,2024-02-04,2024-07-25,Pending,FedEx,ca83a7e2-9c2b-4c5a-97a6-bb9ebf7d2ead,Standard,26.62,64.77x21.73x40.82,"09464 Clark Corners Apt. 041
North Shawn, TN 57920","99863 Samuel Vista Apt. 339
Houseland, WI 20673",200.95,None,Military option help especially else enter teacher issue.,Security single available knowledge smile pressure stand remember at woman director production break.
cfcdaccf-2995-4234-b2b4-52bbfd6c9d6e,d79fd043-0141-4590-8799-307e24ed4470,Sharon Campbell,"88666 Rodgers Parkways Suite 833
Lake Andrea, NC 74191",001-368-558-1934x76368,2024-07-14,2024-08-16,Delivered,UPS,0d5fafbf-745d-491a-b066-103124876af0,Overnight,40.23,12.45x40.37x82.75,"82032 Wiggins Brooks
New Marcus, CA 21560","74162 Campbell Parkways
Andreabury, VI 65007",65.15,Premium,Budget push social design answer peace.,Performance doctor very beyond remember inside born.
b2d5730a-9575-4aab-8dd4-1d6ee41e5d86,5cc59479-5b7a-472b-be0f-0cd92278f097,Megan Holt,"148 Hart Lake
Jamesside, AZ 41476",+1-240-590-6970x520,2024-02-15,2024-06-08,In Transit,UPS,6031c6b1-d65d-4dea-9c68-a415cf963341,Express,42.77,60.24x36.15x90.45,"7240 Donald Ridge Apt. 155
North Christopherberg, TX 93466","93750 Kim Mission
Sarahside, AR 74581",456.58,Premium,Receive structure world knowledge public admit beautiful.,Board rock standard get process within teach rock wish establish sit now.
7db76bf0-df4e-47b0-be1b-6626f0a41ef4,a3976a18-c2e4-468d-8780-adc161a8266c,George Reyes,"6527 Steven Knoll Suite 158
South Richard, LA 27545",(806)706-5621x953,2024-05-28,2024-06-22,In Transit,FedEx,156df66c-0a89-4321-a2c4-a9c3bbf7d682,Overnight,42.19,42.87x75.58x33.26,"PSC 0898, Box 0721
APO AA 06135","6275 Katie Islands Apt. 799
Lake Laura, HI 13250",287.85,Premium,Hope group crime history or form financial.,Forward federal feel study war ability knowledge because west finally alone environment toward.
2a7bedd1-b9eb-4be7-95b3-0da23bec3bb6,23f75d2b-e6be-4cb6-878d-da21496b99f0,Ryan Williams,"2474 Mendoza Crest
New Raymondton, AL 29551",+1-785-213-6235x1401,2024-05-13,2024-06-23,Delayed,DHL,e0b29686-e5b8-4b08-afd9-816208ad5317,Express,24.44,98.77x59.64x46.45,"PSC 4899, Box 1230
APO AE 83374","50718 Sarah Drives Apt. 545
New David, MS 65561",14.33,Premium,Group baby attention become business only.,Open let daughter music woman police campaign score why center.
585f9af7-2d5e-44b0-9f27-bf66db80056a,479829a7-4db1-4607-8a3a-8cdc009fe8fb,Kenneth Kramer,"84803 Cody Corner
South Garychester, OK 45831",303.805.3036x3979,2024-04-05,2024-08-17,Pending,DHL,3bb912cc-5e60-46e7-9982-5ad31c5a0cce,Overnight,6.05,71.06x63.37x19.95,"0306 Michelle Drives Suite 434
Moralesbury, IA 86758","9444 Susan Vista Suite 417
Maynardmouth, AS 10795",441.64,None,Environmental five feeling less reach do.,Myself well give standard successful himself past lay data hotel small customer build.
843bd866-de16-4410-998f-e7bd663753ab,35218877-91de-4773-bdbd-f346cace51fa,Andrew Jones,"17120 Brown Wall Suite 306
East Christopher, VI 46773",(946)898-3604x89381,2024-03-22,2024-04-22,In Transit,FedEx,6c46e3dd-dd88-4a12-a2ee-aaa8ec6db93b,Express,23.79,7.73x30.5x64.22,"51282 Edward View
Goodmanbury, MP 53021","013 Julie Shore
Lake Danielside, WY 41707",128.04,Premium,Development role environmental home Republican operation already.,Trade hospital control those always again his air together hundred management should.
e95b36cc-feec-4fae-a0b9-f7b7f88575cc,97e0b699-92ac-4b97-b5e9-b035de9074e6,Jennifer Steele,"17749 Maria Ports Suite 656
Christopherview, OR 96372",001-741-674-6007,2024-03-23,2024-07-22,In Transit,FedEx,1baadc14-f3d7-4e01-b112-5697e55c6ff1,Overnight,35.77,91.22x43.51x77.18,"273 Garcia Cove Suite 635
Lake Allison, TN 38655","PSC 1344, Box 8444
APO AE 37144",24.65,Premium,Sit probably student family including question thing.,Degree important worry price one discussion nothing way total.
48bf6070-09c4-470c-bb9d-cd828ed755a7,1e053729-a48e-4b50-82fa-0d4e5a64d0b0,Chloe Campbell,"8507 Ray Garden Suite 525
Greeneberg, AK 28009",(402)894-5486,2024-05-11,2024-07-12,In Transit,USPS,520285a3-93ba-45dc-a395-700a08703d4f,Overnight,26.23,58.08x21.49x98.58,"9786 Stefanie Centers Suite 728
Matthewfort, CO 75948","2035 Lisa Islands
Jessicamouth, AR 05228",371.97,Basic,Republican father real appear management team evening.,Thank a research policy long improve.
05550012-db5a-47cb-b9cb-90ccd13721b0,b87b86a2-f6d2-4bd3-bf7a-9410ba7a5007,Michael Williams,"0987 Holland Overpass Suite 128
North Kevin, MS 85702",+1-202-657-6043x087,2024-04-29,2024-06-22,Delayed,USPS,3e7a282d-33da-4158-a1fd-4fd223e0f22e,Express,8.2,31.54x49.6x11.41,"6360 Jasmine Inlet Suite 489
Mcintoshberg, CT 27124","21457 Jennifer Village Apt. 419
New Samuelhaven, MN 41267",462.97,Basic,Beautiful mission Mrs career old base.,Buy that shake international visit likely difference offer third baby so power single travel.
6bc4eb52-2e46-4b21-a8cb-291d93fb3d70,22f56ffd-e595-4650-9053-4f541ea6bcba,Brian James,"1420 Jeffrey Highway
Dyerbury, NE 91593",602.536.3274,2024-03-07,2024-04-03,Delivered,DHL,f86ecfde-0e7d-41a6-b12e-47e4e6f44e38,Standard,33.88,42.73x67.76x55.58,"0883 King Curve
East Ryanmouth, AS 13831","7224 Melissa Ford
Jonesmouth, PA 71621",43.78,None,Region director against weight against time prove.,Pass nothing cut prepare available base there someone between.
1c6af973-29c1-4ce3-82e9-e071aa4663e3,3cd16786-39be-4dc4-8479-673c763d0bf5,Theresa Wheeler,"098 Wilson Shores Suite 153
Port Samantha, NV 25887",+1-224-727-1346x148,2024-03-24,2024-07-12,Delivered,FedEx,c3cedd3b-1524-4e78-ab4a-fc08f14863d5,Overnight,5.43,22.04x37.39x41.75,"902 Tina Ferry
Thomasland, NE 90361","8355 Foster Shore
Heathertown, AL 89088",354.84,Premium,Never buy than.,Page expert owner quite find issue create list south statement heavy large.
48a79ab4-f56e-4a61-a7e4-81f691dcfdf6,c04b8843-b85a-4701-b051-1b0b9e80c25a,Jennifer Santana,"5431 Campbell Square Suite 637
Veronicafurt, CO 87609",667.569.5376x703,2024-01-28,2024-05-06,Delivered,UPS,7413e97d-8c72-41a1-b988-22d3fa793a3a,Overnight,12.63,77.66x29.25x64.07,"642 Megan Parkway Apt. 085
Lake Dennis, TN 72374","464 Miller Ranch
West Larryside, AL 84008",18.93,None,Area visit start at system.,Street security color whether indeed open movie produce ten central build phone.
85c812bb-bee5-4733-aef5-8fa6c27a5640,7be2f839-42cd-4e7a-b8b1-2a1cbb37950f,Jacob Butler,"38441 Shaw Glens Suite 647
Russelltown, VT 07708",415.934.9773x52864,2024-02-13,2024-04-13,Pending,USPS,ccea109d-cac8-4f95-847e-982f6a96e45f,Overnight,25.64,24.34x7.96x80.01,"2580 Mitchell Mews
North Barbara, NJ 94553","710 Megan Valley Suite 101
New Sarah, AR 95848",50.44,Premium,Human case final follow single plant.,Price letter available consumer woman young away without system mouth.
ab8450a1-8e11-4564-a76f-fc1ba236a22b,dd768242-9ec8-418d-b742-54184712ec12,James Owens,"PSC 2029, Box 0144
APO AP 11584",276-473-5279,2024-07-06,2024-08-03,Delivered,UPS,b91fa0cf-1199-4583-8b7f-20a14210cdd9,Standard,46.66,47.79x92.01x72.48,"45896 Randall Terrace Suite 090
Jasonborough, TN 12814","4294 Gordon Expressway Suite 060
North Josephside, GU 24664",235.92,Basic,Carry guy million response successful increase.,Attack everything sometimes likely skin rock.
85d932cf-3118-46e6-969b-eccbfd096619,23dc2e09-95c2-4e46-9460-0168fadb5d6a,Scott Gibson,"2807 Finley Prairie Apt. 530
Tanyaville, AR 26359",612.443.4281x926,2024-05-31,2024-07-26,Delivered,FedEx,6b148d57-871c-42d3-b26d-267b383a70d8,Standard,17.31,97.56x32.57x54.61,"774 Suzanne Plaza
South Melissa, GA 78487","69558 Mason Mountains
Amychester, MS 64790",44.8,None,Old data respond appear appear.,Reveal add shoulder marriage much religious at onto short.
666c3365-c9d0-43c0-9fe1-2233f9b7b26a,a5b3c79e-7514-4444-b6b9-c72c27794f23,Justin Oneill,"79971 Benson Flats
Nicholastown, NV 37489",6947380480,2024-06-27,2024-06-29,In Transit,UPS,76695e3b-09ca-4b90-b8f1-a630cc4a9d81,Standard,35.88,78.06x11.52x52.05,"120 Davis Key
Daughertyview, IL 44424","PSC 2990, Box 2329
APO AE 86483",7.7,Premium,Record western line discussion receive.,Serve allow house fund some figure line result recognize apply important partner well.
7b555393-6b0b-4f41-be7d-dde06fccd34c,7018feef-33f1-40dd-8527-1f76b985d6c9,Alison Fuller,"0416 Robert Pines
Christinafort, HI 64322",+1-751-209-4643x768,2024-06-27,2024-08-10,In Transit,USPS,ffbc6ea0-5e60-4d6c-8691-ba4b47e9c534,Express,6.72,13.82x10.64x20.08,"PSC 7912, Box 5323
APO AP 03636","14472 Reyes Locks Suite 303
Charlesberg, TN 25549",129.16,Basic,Mother already cold with war meeting body.,Either analysis instead build field wide boy might moment hope other.
966582a4-a3f1-44b5-9d4a-96144f6c42e4,74dc5f85-2116-44ea-be21-ec5eb0cd010c,Patricia Church,"0370 Richard Walks Suite 250
North Ashley, AK 56224",943-562-2585,2024-01-26,2024-06-13,Delayed,USPS,8732443f-4a47-4ef0-abdb-5fd99410f8b7,Express,16.21,76.89x51.61x86.8,"88931 Cuevas Ford
East Bradleyfort, NY 93956","86124 Marsh Stream Suite 095
Michaelton, RI 10710",268.62,Basic,Conference officer water give see cold phone body.,Expert occur identify instead eat mention thousand culture a commercial school.
6bf8f014-99d9-4a95-8252-5f4bcbfd4a71,32479598-6137-4237-a6b1-5abf7f5bc842,Ann Green,"53023 Brandon Loaf Suite 016
Port Gregorychester, MI 64123",967.824.7918,2024-01-19,2024-05-17,Delayed,USPS,65c0b149-9882-4a38-8b38-c19a88c0fbe5,Express,5.76,21.09x9.84x97.98,"6857 Perez Keys
Amberhaven, KS 04945","3756 Sarah Island
Port Rachelfurt, DE 40554",490.16,Basic,Yet together body music first.,It chair value house young wind.
3e6137a0-a35c-4c69-9e73-b546142d5e25,1714dc07-a9d6-46a2-b6b4-3654bddca8f3,Robert Acevedo,"61556 Edward Via Apt. 165
West Raymondton, SC 33190",+1-293-660-3171x60841,2024-04-23,2024-06-07,Delayed,FedEx,0d2207ae-e64a-434d-8961-b047ee3dfe27,Standard,18.88,40.07x17.1x44.98,"0444 Jones Meadows Apt. 964
South Tanner, GU 89051","0492 Stephanie Greens
Allisonland, HI 22828",395.02,Basic,Hot bag without early statement candidate.,Whose tell health herself notice animal.
7b364cfb-c4b8-41c9-8844-33fd4efa833c,b4340aa9-65ca-47e5-a8e2-7a33381a9c75,Megan Jones,"74446 Burke Drives
Gabrielburgh, NH 65798",001-258-848-5404x027,2024-05-09,2024-07-28,In Transit,USPS,a0b63829-5af3-4580-8064-9b91dbefd727,Overnight,39.24,99.95x47.41x37.54,"9391 Hill Knoll
Richardsonville, AZ 19470","165 Mills Heights
Butlerland, ND 73912",67.9,Basic,Life expert drive bed head.,Shake his film relationship people certain in protect.
36cae713-4431-471e-9af3-ce0c166fbea9,4dc4f9f4-5bfa-4ebf-887e-e026fcf7f66e,Destiny Rodriguez,"85863 Owen Isle Suite 807
South Timothyborough, DC 11523",(769)588-0639x70740,2024-07-07,2024-08-06,Delayed,DHL,48a2dba8-a2e2-437a-889b-4fb6608d9832,Overnight,21.48,45.17x94.64x88.92,"PSC 9801, Box 7506
APO AE 51483","125 Logan Common Apt. 008
West Peggyberg, NJ 17367",142.81,Premium,Financial forget discover responsibility stock house.,All discussion that we nor foot land person you form too conference cut.
6b068522-88ed-4842-97cc-1b81915ccdc9,267c8102-3b92-4821-a6dd-01b308d6c984,Anthony Smith,"345 Timothy Glens
Port Patrickfurt, ME 96651",+1-783-500-4974,2024-06-12,2024-07-07,Pending,DHL,fcf6da63-5ff6-45ed-93c3-edb9980db820,Standard,43.6,34.2x90.74x45.84,"USNV Martinez
FPO AA 75371","8236 Foster Island Apt. 384
Markland, NE 91246",466.06,Basic,Entire follow data perhaps to great eight.,Once work law including call husband believe four rule.
93ee2fe7-b837-4534-92c3-fa1607661f42,c4003e36-3bb2-4836-93ea-72f8ff63cede,Kyle Lopez,"608 Oliver Rest Suite 571
Stephenchester, PA 43028",001-670-658-2131x8934,2024-05-27,2024-07-01,Delayed,USPS,d0688b1d-a629-467b-bdd1-b3eef3453943,Standard,4.78,83.9x58.33x85.53,"Unit 9690 Box 1145
DPO AA 97935","607 Alvarez Shoals Apt. 960
North Rosemouth, MT 99553",121.57,None,Perform behind sound consider newspaper heavy.,Friend hard always rich arrive inside ten tend exist at medical.
d482cf46-41c9-4c9c-a970-d49f76973568,b5decc92-616b-43aa-adf7-2825a2714cdf,Rebecca Murray,"85737 Pena Summit Apt. 287
Ramirezbury, ND 70199",947-244-1347,2024-05-16,2024-06-04,Delayed,USPS,c186d4d7-9a32-4cce-be32-3b29d70183f0,Overnight,14.88,70.04x29.74x99.9,"012 Gina Cape Apt. 765
Perezport, OR 30304","51131 Stephanie Burgs
Lake Judith, SC 98296",119.62,Premium,Mission garden religious serve.,Evening themselves likely past east trouble.
c77e9cda-67be-4aa6-815e-849ea28bb8ee,1db2a65e-a889-415b-b278-51d12f45f4d5,Dr. Cesar Grant,"32201 Eddie Prairie
Mortonmouth, TN 69098",6628653897,2024-01-26,2024-05-15,Delivered,DHL,575f95a7-5f6f-4238-9c4c-f01609b32e9d,Express,14.47,21.36x57.29x54.5,"907 Anthony Squares
Lynchhaven, NC 40080","66012 Cobb Rapids Suite 626
Greerbury, NJ 41760",278.04,Premium,Lead list arm hour trade guy can.,North difference travel open she receive wear too treat later concern stock.
807fc877-2668-4197-8d69-cc7973530220,e17461ed-e13c-4dca-a9c9-bbb2f8e609a7,Kelsey Ewing,"22425 Hamilton Inlet
New Bradleyton, NC 92434",762-723-0982,2024-05-07,2024-08-08,Delivered,DHL,4229e8ea-3fa7-465d-b374-fbacb3f742d2,Express,4.04,25.68x5.25x19.75,"9325 Melinda Manor
North Marcus, AS 66522","3478 Monroe Turnpike
New Tanyaborough, WY 09092",347.53,Premium,Him affect song.,Note hear until within evening word eat actually old later speech let.
35d85844-6a5d-41e9-86d5-a2e38fa31396,b13926fd-6faf-45a2-bdc1-8524629bff14,Steven Wade,"47161 Michelle Cove Suite 023
Lake Lydiaborough, ME 06160",6093105932,2024-04-24,2024-06-16,In Transit,DHL,d9c12016-4bba-464d-981d-e3b5069e99bc,Express,2.48,49.67x24.66x62.7,"27767 Shaffer Pine Apt. 389
New Deborah, FL 19603","859 Brown Mill Apt. 289
South Carlashire, FM 39264",491.7,Basic,Argue deep nature important.,Station building learn position peace site structure dark down both computer space.
15927b28-2b03-423b-8909-f0bc55e93d35,7dd2caa7-46c0-459d-b172-0c369205f356,Latoya Coleman,"1710 Matthew Trafficway Apt. 226
Snyderland, MP 48192",001-472-419-9847,2024-06-03,2024-06-11,In Transit,USPS,9dde78a0-5e87-4154-a795-b858e2066295,Overnight,37.8,45.81x26.47x20.47,"9078 Mckenzie Junctions
East Noahfort, UT 52409","PSC 4034, Box 9656
APO AP 59004",448.39,Basic,Cold image long democratic difficult like production.,Oil much machine however responsibility number factor model single play some language cultural.
c203f90a-4cfa-445d-8709-be5a8895a373,8395aaf0-7ec6-410d-9cda-b314022fdc10,Justin Rose,"Unit 4458 Box 2888
DPO AE 00773",244.803.3586,2024-05-10,2024-06-24,Delivered,USPS,ecd87eae-461d-4e48-a3b9-ea63c0452cbd,Standard,12.28,36.06x44.62x25.18,"62336 Elijah Square Apt. 839
West Heather, HI 46660","24504 Joseph Brooks Apt. 551
Frankville, SD 45740",430.14,Premium,Expert choose age team research entire community.,Around better population prepare girl nothing.
58bac6bf-ecfe-4e7d-92e5-fdcf3da5c3cd,98e5cdfb-e9e3-4975-b779-5c359f23f727,Linda White,"3877 Heidi Land
Port Jeffreyhaven, NC 54924",(868)203-9005x98602,2024-04-30,2024-08-10,Delayed,FedEx,9ce646fb-3d3e-4fde-bcef-46d0041a783a,Standard,27.75,57.19x10.6x64.91,"84161 Elizabeth Spur
Longville, OK 69012","390 Jessica Hill
Patriciaberg, NC 20257",263.74,Premium,Oil assume standard score natural.,Federal network heart determine believe ten hold produce doctor score difference.
9a4bc311-582c-4111-b8e4-6ca02b1d16a9,2b7fff2f-fdb2-4ade-acd2-7e5a20024243,Deborah Dalton,"69019 Jeffrey Forks
New Tonyaport, CT 95534",7667323645,2024-06-03,2024-07-02,Delayed,UPS,29496741-a742-4f0d-b89f-463129e282d5,Standard,28.28,16.98x13.06x52.88,"Unit 0859 Box 0265
DPO AE 50034","10440 Edwards Alley
New Veronicatown, CA 03606",408.22,None,Sure article compare process truth.,Never tax story necessary people form include anything beat.
da18f16b-abe6-49d4-9725-afbf1e7439ec,8a6cd9ca-11cc-4188-baf2-38dabc2f3868,Larry Morgan,"88042 Nicole Brooks
North Robert, MD 14481",245-406-3237,2024-03-08,2024-05-13,In Transit,DHL,ac0480d1-a843-4b36-be25-d7315d6819e3,Express,8.34,69.47x73.42x55.47,"4522 Jennifer Mount Suite 579
Moralesmouth, RI 07557","8740 Gardner Valleys Suite 700
New Lisaton, LA 98449",249.59,Basic,Plan Democrat public campaign get score their.,Wife part worker certain open huge address.
8aa43a44-4f24-4e9f-910c-08ca03f5a9f2,cd14b917-d476-419a-a55c-d7e44b1e6739,Briana Cooper,"5050 Davis Points
Rebeccabury, WI 82138",001-910-267-2625x6698,2024-02-28,2024-02-29,In Transit,FedEx,586d679a-a2f3-4e76-b888-740cd20ffca7,Standard,41.11,22.1x30.27x92.28,"7773 Lane Springs
Port Jermaine, AL 04775","655 Andrew Lock Suite 343
West Tonyaburgh, FL 17298",184.32,Premium,Character where push vote reduce detail.,Ability represent fact forward knowledge life start effort.
f65e4c29-109f-492b-86b1-4b870250fcc8,1ff9803b-4f3b-4449-8e99-61c38d3d889b,Tiffany Lee,"65481 Chavez Lodge
North Stephaniechester, ME 41510",(775)854-7401,2024-07-10,2024-08-07,Delayed,FedEx,7162aede-b2e5-4688-ac34-1fcd101d0f7b,Standard,46.6,20.15x91.83x47.13,"8567 Brian Fort
Pattersonfort, FL 54020","5602 Kristen Turnpike Suite 098
Samanthaborough, WA 54385",277.4,Basic,Past present speech step vote.,Stay above investment very general particularly test year can care family.
b72a1774-7ec2-4495-9e5d-175b74448c78,6b741f61-3480-4383-9408-b636f05aad97,Brad Ward,"8301 Garcia Stravenue
Port Melvinmouth, AZ 48033",+1-983-985-9325x474,2024-06-19,2024-06-27,Delivered,DHL,6de60500-be43-48af-a031-caa10e93d264,Overnight,32.77,49.56x27.55x66.89,"50698 Nathan Corners Apt. 501
West Andreatown, MA 20846","290 Angela Flats
Lake Sara, UT 97876",74.48,Premium,Whatever capital friend tonight foot.,Analysis degree watch improve pretty compare tend.
